global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
781.9480451736322	1.0034887515640776	1.006989674515631	611442.7453508647	844.8060091167476	9.83449944029462	96.7173792411552	713697.1930397663	813.3140622241851	2.081726741512739	661479.7638116056	4.3335862263292455	828.3779363999831	731.3238283045151	0.963089	15.693508	0.132122127447227	0.0626234316251179	-0.1052006692	0.1099387009	-0.025204053	-0.0026476965	-0.0339693722	0.1150990419	0.0320731807	0.0024170665	-0.0319822116	0.1219828133	0.1161771668	0.0672059132	-0.0138128455	0.0118952897	-0.000219118	0.0495926421	0.0306431536	-0.071812367	0.0640145288	0.0066100045	-0.0216727459	0.0051821382	0.0016829025	-0.1004667668	-0.0008462316	0.0090840486	-0.0290176512	0.033525162	0.0369113679	-0.046990516	0.061445262	0.0363642585	-0.0594921698	0.0166676725	0.0385232042	-0.0776641881	0.0871602524	0.0118345947	-0.1071226147	0.0554517747	-0.0193228472	-0.0497069861	0.0505766744	0.0904271226	0.0148578098	-0.0096183984	0.0111583415	0.0022657432	-0.0269583458	-0.096025025	0.0628547804	0.0442726161	-0.0406468383	-0.0212010315	-0.029803135	0.0687365283	0.0368244868	-0.0874348491	0.0197471695	-0.0858061636	0.038034074	0.0336885276	0.0331896988	-0.0470011986	0.0315055827	0.0441804516	-0.0613729798	-0.0248394371	-0.0507478957	0.0066619547	-0.0456075502	0.0456227029	0.127008007	0.0485760103	0.0382421443	0.011999129	-0.0480137622	-0.0116072718	-0.0093171892	0.0023947258	-0.0569182837	0.039138336	0.0398260246	0.0288166343	-0.0027356704	-0.0475419494	0.0137285251	-0.0314088139	0.0671563078	-0.0569620567	-0.0989670117	-0.0834444194	0.0337462434	-0.0071034873	-0.0575159435	-0.0083001513	0.0296607048	0.0355324027	0.0084173034	-0.0878584426	-0.0249537231	0.0831617371	0.0406061447	-0.118260461331431	-0.0230986332446434	0.0005335468577705	0.0139855367143228	0.0544777780837932	-0.0415300179470109	0.002967828304947	0.001724742390679	-0.2967095793780245	0.0250813252826276	0.0880365744946842	0.0006290728779329	0.0019282200012101	-0.0004279726269279	3.718032373066678e-06	1.831605693995675e-07	-0.003392960880034	-0.0001502208454174	2.2566302397918422e-08	1.1512183533441096e-05	-0.0004642307542707	-0.0002700495471136	2.1551019321074306e-07	7.292675789626047e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.2890027999348	-0.6590423736973889	0.4343368503286888	610412.5058961165	845.5384979789138	0.7324888621661785	0.5365399331975028	714935.3515644376	812.7863464800331	-0.527715744152033	660621.6450243604	0.278483906625934	827.238391175562	722.1776039131273	0.9905290000000002	16.140648	0.1042475511096196	0.0542339288926647	-0.095157059	0.0805902908	0.0109735664	-0.0419912401	0.0603370018	0.1235278606	0.0447061773	-0.0709709011	-0.0579817091	0.0141366523	0.0438293667	0.0453468185	-0.0196117468	0.0175094661	0.0672201782	-0.0002085617	-0.0304426602	-0.0675665907	0.0304771619	0.0037039234	-0.0597745354	-0.0329003927	0.0183647469	-0.0636967638	0.0741074261	0.004393346	0.0002711548	-0.0050193383	-0.0615313697	0.0321066178	0.0293412812	0.0489648846	-0.0104100648	0.0664351276	-0.0647818214	0.0081678388	-0.0281953824	0.0204233456	-0.0234521021	-0.0042041433	-0.1101080621	0.0501436008	-0.071128317	0.0551780164	0.0325537257	-0.0200212928	0.0320063559	-0.0478722731	-0.0611796411	-0.0461620319	0.0037404264	0.0672453352	0.0161437787	0.0233374906	0.0165871326	0.0534632589	0.0677770699	-0.0558266126	0.0021236988	0.0420885739	-0.0930655348	-0.0249247384	0.0139119074	-0.0073875055	0.0735104127	0.0576420073	-0.0509510592	-0.060664042	-0.0389150435	0.0798409802	0.0425228089	-0.0044055285	0.0193438966	0.0944608951	0.0451447989	0.0023262705	-0.0273114347	-0.0033632751	-0.0253187299	0.0315799729	-0.0813243346	0.0007485569	0.0188258583	0.0208053849	0.0175695661	-0.0638602778	-0.0125439076	0.0044310418	-0.0772894819	0.0407509988	0.0207725787	-0.027809287	-0.0025040643	-0.0112278759	-0.0116899758	0.0415090126	0.011954823	-0.0294887552	0.0072976862	-0.0882518737	-0.0216987349	0.0847110477	0.0355219872	-0.1206527751571258	-0.0023923138256947	5.7231654406104775e-06	0.0145570921531159	0.0850384645215456	0.0305606864377524	0.0072315404481821	0.0009339555555466	-0.3292742562652719	-0.0325646768872474	0.1084215358390479	0.0010604581807708	0.0023554357745492	0.000427215773339	5.548077688026189e-06	1.8251331698972523e-07	-0.003593881587913	-0.000200920707879	4.036913085459847e-08	1.2915984867940068e-05	-0.0003177697563103	0.0001464609979603	1.0097761802550745e-07	2.1450823923556287e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.2298605094985	-0.0591422904362843	0.0034978105180498	610320.0949516905	841.2045151189709	-4.333982859942921	18.78340743027902	707625.0362565429	812.6553854984028	-0.1309609816303236	660408.7755795576	0.0171507787095779	828.1529960718825	732.2471732377522	0.992797	16.177607	0.1101136214716835	0.0615617402954845	-0.079267821	-0.0026688348	-0.0001600296	-0.0970785826	0.0408868141	0.0957891519	0.0661289174	-0.0739106855	-0.0345395479	-0.0897743923	-0.0462729909	0.0500768627	-0.0162376964	-0.0100904912	0.0226475383	-0.0348673502	-0.0162973745	-0.0201355175	0.0193750797	-0.0740442929	0.0345281339	-0.038193842	-0.0150001364	-0.0074388051	0.0416853087	-0.0291350365	0.033247225	-0.049216746	0.006931661	0.0199959372	0.0411642101	-0.042574831	-0.0209967031	0.0625227419	0.060353572	0.064577519	-0.0210234362	0.0606514772	0.0225148882	0.0171324988	0.0180858827	0.015469917	-0.0156423991	0.0447525788	-0.0415387205	-0.0236615421	-0.0415216937	-0.0469530877	-0.0211011528	0.0181758937	-0.0709043965	0.0497815743	0.0080241693	0.0380972821	-0.0142427061	0.0289443274	0.0257998539	-0.0056700069	0.0543068649	0.0305614663	0.0194697975	-0.0158201138	0.0339083783	-0.0680583238	-0.0012803745	-0.0039582127	0.017560791	-0.0930805434	-0.0189343423	-0.082693675	-0.0331046083	-0.0466392415	-0.0543430798	0.0199430915	0.0494622265	-0.0046713409	-0.0134794283	0.0308447366	-0.0152298186	0.0302168709	-0.0612627121	-0.0169708813	-0.0132798272	0.062696109	0.1019303086	-0.0009380518	0.0131301726	-0.0302936849	0.0122866958	-0.0454194699	-0.0156091446	-0.0715967869	0.0520207782	0.0140370937	-0.0163219698	0.0015004798	-0.0264914744	0.0057043096	0.0061769165	-0.0885895631	-0.0184129115	0.0860463708	0.0302976406	-0.1337166499719302	-0.0130638748148043	0.0001706648251768	0.0178801424797157	0.0972363287901032	0.0121978642685575	0.009454903636577	0.0001487878927141	-0.2757832697039504	0.0534909865613215	0.0760564118486018	0.0028612856433034	0.0021376855680888	-0.0002177502064604	4.569699588015135e-06	4.7415152413546856e-08	-0.003307218968608	0.000286662619305	8.217545730680343e-08	1.0937697306320564e-05	-0.0001949646655357	0.0001228050907746	3.801122080744737e-08	1.5081090320157745e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.1675113559636	-1.0623491535349103	1.1285857240163404	608661.3457753576	832.6027735716908	-8.601741547280085	73.98995764620439	693227.3785592723	812.0467133369112	-0.6086721614915405	659419.8646412797	0.3704818001747839	826.7148146510394	741.933119280585	0.961941	15.674802	0.1089697448964189	0.0645577534881086	-0.0076142118	-0.0456778788	-0.0873704587	-0.1211395428	-0.0293508168	0.0461338104	0.0033458724	-0.0837801803	-0.0115858547	-0.0810390257	-0.091774823	0.0453922601	-0.041772006	-0.0224399661	0.0453647905	-0.0355007084	-0.0137410039	0.0018325231	-0.0370818931	-0.047246177	0.1013084534	-0.0235087561	-0.0338908802	-0.0496098219	0.0216102778	-0.0226065937	-0.0702392539	-0.0137676633	-0.0108631389	-0.0146396493	0.001843899	0.0534512885	0.0992950458	-0.0226848605	0.0088242992	-0.0197808826	-0.0868363598	0.0357472018	-0.039447419	0.0867184749	-0.0192673404	-0.1073580352	0.085200151	0.0256860076	-0.0047474175	-0.0108484578	-0.0783300598	-0.0611937198	0.0276483389	0.099420607	-0.0369965452	-0.0039098898	0.0126043787	0.0166768636	0.0186187686	0.0668260881	0.0586593975	-0.0237227765	-0.0191610009	-0.0070421575	-0.0265699827	-0.0867825682	0.0445517701	0.0464971564	0.0649403674	0.0606516845	0.0467983227	0.0764486756	0.0021171307	0.0089571206	0.0086870533	-0.041297039	-0.045146323	0.1384325391	0.0654743418	-0.0210791636	-0.0188210817	0.0154734754	-0.0064233945	0.0527932308	0.0142464456	-0.1109312298	-0.0323810711	0.0152365612	0.0463019563	-0.0308405566	-0.0432236299	0.0103027851	-0.0532945599	0.0244251688	0.003198764	-0.0031634179	-0.0266772401	-0.0101609197	-0.0495606144	0.0490558448	0.0052647473	0.0418339981	0.0050551714	-0.0888712973	-0.0151009224	0.0871643333	0.0249537231	-0.1299081892238263	0.0038084607481038	1.45043732698481e-05	0.0168761376274134	0.085767294893543	-0.0114690338965602	0.0073560288733559	0.0001315387385204	-0.3010863918552502	-0.0253031221512998	0.0906530153604132	0.0006402479906035	0.0030981640145649	0.0009604784464761	9.5986202611449e-06	9.22518846145143e-07	-0.0037098131724015	-0.0004025942037934	1.6208209292812216e-07	1.3762713774123682e-05	-0.0001902547537962	4.709911739500018e-06	3.619687134205268e-08	2.2183268593880083e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.6545662731593	-0.5129450828043218	0.2631126579731326	607861.2427105882	831.2445792881309	-1.3581942835598966	1.8446917118947808	690967.5505959018	811.4314963560411	-0.6152169808701728	658421.0732786038	0.3784919335510106	825.5008619312797	715.97296221116	1.079777	17.594929	0.134846271347713	0.0772865858567008	0.0623217226	0.0328326021	-0.0768272987	-0.0288605226	0.0412994098	0.046062905	-0.0464730793	0.0016611487	-0.0163312324	-0.0194092445	-0.0684433921	0.0224918975	-0.0542344216	-0.0273241102	0.0321764229	-0.0398523753	-0.0595313114	0.0341869486	-0.0170595377	-0.00299215	0.018834935	0.0528057108	-0.0042647103	-0.0513716738	0.031500206	0.0747088607	0.0406186648	-0.005609771	0.026854279	-0.067349677	0.0889716836	-0.0865988002	0.0696845407	0.0004773993	0.096005454	0.0007172624	-0.0408303851	-0.0196009781	0.1060030963	-0.0024415392	0.0276016237	0.0010380713	0.071273038	0.0338333271	0.0719365467	-0.0442566919	0.0217239384	-0.006469146	0.013446082	0.0777307635	-0.0146589008	0.0027137387	0.0172977111	-0.0441439679	0.0013941029	-0.0092131961	0.0669037348	-0.0384554933	0.0343363726	-0.0073091183	0.0246532246	0.0838762259	0.0667522345	-0.0534853835	-0.00466012	0.0393391026	0.081999262	0.0439091994	0.0424117431	-0.033236614	0.0100537137	-0.0660034438	-0.0417116851	-0.0841487121	0.0669850155	-0.0257458926	-0.0163658092	0.0591319488	0.0050248154	0.0477704037	0.026915786	-0.0508313274	-0.0281084007	-0.0216093467	0.0050436011	0.0037660673	0.0354727507	-0.0004555824	0.015333697	-0.0369747395	-0.0129716458	-0.0361019574	0.0398095797	0.0570692816	-0.0446935143	-0.0375352029	-0.0088315986	0.0180960405	0.0039326281	-0.0890968986	-0.011767474	0.0880621112	0.0195113247	-0.1161751673919866	0.0137330218318396	0.0001885958886337	0.0134966695185561	0.0848639603459275	-0.0009033345476155	0.0072018917655951	8.160133049157005e-07	-0.2598003518194574	0.0412860400357928	0.0674962228055138	0.001704537101837	0.0020586521149736	-0.0010395118995913	4.238048530485276e-06	1.0805849893919134e-06	-0.0034730190137259	0.0002367941586755	5.607147358288514e-08	1.2061861069701623e-05	-0.0004924261941786	-0.0003021714403824	2.4248355671322024e-07	9.13075793827743e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.9226759017025	0.2681096285432431	0.0718827729175958	608279.3803856721	829.8921521234174	-1.3524271647135038	1.8290592358550064	688720.9841560374	810.4923094813399	-0.9391868747011358	656897.783728396	0.882071985610887	824.759752061632	723.8236511145353	0.7826079999999999	12.752584	0.112142493077453	0.0673195357311791	0.0505145458	0.0358166385	-0.0914887945	-0.0517219589	0.0179712382	0.0372913786	-0.046909662	0.0161855334	-0.0068402407	-0.0194695737	-0.0843607974	0.0281415214	-0.0471919249	-0.0408790459	0.0311667645	-0.065786089	-0.0055561656	0.052844446	-0.0360961623	0.0299463814	-0.0261927131	0.0303139906	0.0485109143	-7.0835e-06	0.0246098691	0.0257539454	0.099876512	-0.0136151249	0.0263974523	-0.0499752191	-0.0265072455	-0.017159867	0.034153727	-0.0497497681	-0.101676977	0.0347130763	-0.0356189704	0.0234023867	-0.1541639404	0.0555309627	0.1052044642	0.0374914442	0.0246775548	0.0238099725	0.0480859051	-0.0481123761	-0.0076103833	-0.0157274483	0.002505198	0.0725653739	-0.0085992333	-0.0421707832	0.0255266142	-0.016120822	0.0031391898	0.0098837382	-0.0005036174	0.0763087165	0.0495826316	0.0884488723	-0.0157731771	0.0717977087	-0.0129993765	0.0676393241	0.0067825372	0.0502521409	0.0786347043	0.0105564169	-0.0167655489	0.0287934089	0.007910815	0.0724479907	0.0195544727	0.0786630408	0.0783381666	-0.035940855	-0.0172069525	0.0277584097	-0.0048508249	0.0462504485	0.039529973	-0.0627701814	-0.0002618656	-0.0672451299	-0.0179147223	-0.0094826457	0.0127282121	0.0223072349	-0.0591819218	0.0547505484	0.0450525027	0.0145446899	0.0024101401	0.0183352191	0.0070450428	0.0153806084	0.0125960485	-0.0295287656	0.0028094637	-0.0892662243	-0.0084173034	0.0887374365	0.0139919239	-0.119163106728223	-0.0029879393362363	8.927781477028787e-06	0.0141998460051218	0.0854422878255292	0.0005783274796017	0.0073003845488605	3.344626736624652e-07	-0.3086660475569474	-0.04886569573749	0.0952747289144277	0.0023878562199089	0.0026906556345942	0.0006320035196205	7.239627743973516e-06	3.994284488128261e-07	-0.0037347762226285	-0.0002617572089025	6.851683641247923e-08	1.3948553433111206e-05	-0.0001919763122193	0.0003004498819592	3.6854904453322164e-08	9.027013156935728e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.3286877778287	0.4060118761261719	0.164845643555494	608912.860969068	829.1235445712475	-0.7686075521698967	0.5907575692526005	687445.8521623894	811.5778530999453	1.0855436186053566	658658.6116423163	1.178404947894812	825.9061540184108	720.8068452838952	0.832356	13.563221	0.1139311681566779	0.0583823036252845	0.0437676181	0.0675856954	-0.0845346568	-0.0231135487	0.0071319449	0.0224423569	-0.0406803191	-0.0463802519	-0.0361240943	0.0064639589	-0.0386934248	0.0412104409	-0.0604756103	-0.0306599918	0.0246562771	0.0456835908	-0.0269292982	-0.012728064	-0.0628846004	0.0566095291	-0.0062848908	0.1147684267	-0.0312664256	-0.0345432841	-0.0574166967	0.0629641462	0.014133283	-0.0247428241	-0.0080525419	-0.115404553	-0.1000203126	-0.0659275666	0.0580972601	-0.0694962603	-0.077773635	0.0332089246	0.0303625005	-0.0418283572	0.0234606403	-0.0694159957	-0.0766928501	-0.008670433	-0.0013630655	0.0391950141	0.0587154474	-0.0187118983	-0.0298005334	-0.0202792148	0.0633455411	0.0093246528	0.0328995398	0.0103150786	0.0405708248	-0.0706063685	0.0551944242	0.0178489208	0.0043253122	0.0690182255	-0.0098448886	0.0503926227	0.0198932908	0.0500108537	0.0493996377	0.0354081241	-0.1208208462	0.0583237997	0.0894641136	0.0274764235	0.0369553437	0.0913641388	-0.0064451594	0.0775265248	0.0829842708	-0.0437215089	0.0777952554	0.0211916975	-0.0411737732	0.0489280502	-0.0069938989	0.0764627683	0.0249625554	0.002301377	-0.0324729784	-0.0328887102	-0.0205629551	-0.005650474	0.0419298983	0.0090461482	0.0800779958	0.0166257696	-0.0462278672	-0.0395210748	0.0366904879	0.013993859	0.0005389564	-0.0223306771	-0.0241385515	-0.0792276969	0.0016858557	-0.0893791676	-0.0050551714	0.0891886034	0.0084173034	-0.144508957009279	-0.0253458502810559	0.0006424121264697	0.0208828386559096	0.1013857242129603	0.015943436387431	0.0102790650741864	0.00025419316384	-0.3034986780205315	0.0051673695364158	0.0921114475602102	2.670170792587896e-05	0.0019687025555366	-0.0007219530790575	3.875789752176339e-06	5.212162483607491e-07	-0.0031107011573927	0.0006240750652357	3.894696870490678e-07	9.676461690604284e-06	-0.0001954384069614	-3.4620947420999906e-06	3.81961709156098e-08	1.1986100003276399e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.3392966027998	0.0106088249710865	0.0001125471672671	608929.4178225524	828.1125606239265	-1.0109839473210511	1.0220885417408545	685770.4130631163	812.2932528837777	0.7153997838323676	659820.3286805088	0.5117968507073982	826.6276825020373	725.5749916943286	0.8214669999999998	13.385775	0.0840911065590385	0.043494091495514	0.026352971	0.0589798715	-0.078761952	-0.0398432419	-0.0126877166	-0.0043408987	-0.0257163226	-0.0541323467	-0.0194195208	0.0881690493	-0.1171071093	0.0741630664	-0.0590866502	-0.042232153	0.0558271766	-0.0324235937	-0.0689038412	0.0302869435	-0.051264279	-0.0047140666	-0.0466542549	0.0905513059	-0.0321977411	0.0103266233	0.0158267773	-0.0311808196	0.0065132108	-0.0693304044	-0.095960236	0.0461531134	0.0326236507	0.0218519839	0.1472385008	-0.0693227529	-0.04360748	0.0844837792	-0.0353102079	0.0198118589	-0.0566876362	-0.019296896	0.0461157429	-0.0006628485	0.031474711	0.0707815701	0.0693322548	-0.0419736771	-0.0058885608	-0.0420375582	0.018822823	0.046159531	-0.0233418466	0.0237347247	0.0952422143	-0.0722809989	0.0644820364	0.0182527666	-0.0238077178	0.0579179637	-0.0205146801	0.0667864125	-0.0278523962	-0.0402203184	-0.0162815295	-0.0269944025	0.1420984706	-0.0015453948	0.1108796037	-0.0155438435	-0.01728422	0.0831738688	-0.0297184325	0.0128918207	-0.0177270854	-0.024047995	0.099282834	-0.0221960027	-0.0076500331	0.063683556	-0.0361008978	0.0805327357	0.0233029774	-0.0284169742	-0.0095221854	-0.0818085394	-0.0250222582	0.0117600241	0.0033544088	0.0337733078	-0.0899362258	0.0950134867	0.086247418	0.0182074669	0.0278837599	-0.0064814538	0.0187040729	0.0362622719	7.72891e-05	-0.0326934043	0.0005619815	-0.0894356571	-0.0016858557	0.0894144721	0.0028094637	-0.1505039306964306	-0.0059949736871516	3.5939709509640055e-05	0.0226514331550759	0.1333675574926474	0.031981833279687	0.0177869053915546	0.0010228376599297	-0.3003629875847267	0.0031356904358048	0.0902179243108226	9.832554509197733e-06	0.0022902892557444	0.0003215867002078	5.245424874978238e-06	1.0341800575054157e-07	-0.0035771526028269	-0.0004664514454342	2.175769509476545e-07	1.2796020743911266e-05	-0.0001239043694755	7.153403748589999e-05	1.5352292775121218e-08	5.117118519034145e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.3302665430055	-0.0090300597943269	8.154197988911948e-05	608915.3248830779	828.3781015382591	0.2655409143326324	0.0705119771846104	686210.2791081303	812.9413354723516	0.6480825885739705	660873.6149195705	0.4200110416127383	827.3430475766967	722.3073315494685	0.8781919999999999	14.310122	0.0691003088905983	0.0378830676912303	0.0145003121	0.0977369502	-0.0645119304	-0.0298646117	-0.0605563147	-0.0084812394	-0.0224848033	-0.0564756378	-0.0316550171	0.1018883229	-0.078950202	0.067584971	-0.0636068872	-0.0365179824	0.0304238659	0.0327970654	-0.0067908104	-0.0051836388	0.005443962	-0.0381190987	-0.0704820126	0.0236734506	-0.0750411392	-0.067555248	0.0115235874	0.0809858004	-0.0378373368	0.0233707029	-0.0224665789	0.068928238	0.1415210793	-0.0156278828	0.0684507532	-0.0089314817	-0.0479397757	-0.0268578967	0.0188899624	-0.0867266555	0.018402465	0.0157061195	-0.0149804685	-0.0267339752	0.0297156195	0.0740613361	0.040918104	-0.0556885411	-0.021541076	-0.0311821197	0.0165934903	-0.0405444409	0.0072948438	0.0138871374	0.0518947106	-0.0632414831	0.068406044	0.0058980151	0.082576718	-0.0260925385	-0.0296571131	-0.0588096896	0.0487455584	0.0338745369	-0.04651921	-0.0903026715	0.0718934451	-0.0603559319	0.0967077968	0.0251118212	-0.0799091346	-0.052329197	0.0275900355	-0.0082104041	0.0327325647	0.0134558834	0.0971058224	0.0196063371	-0.0561897119	0.0377147308	-0.0126452562	0.064428876	0.0256206606	0.0485193641	0.0250246648	-0.0188851001	-0.0119620662	0.00897499	0.0864951249	-0.0119924437	0.0795446884	0.0036556064	-0.0601128229	-0.0704396195	0.0389218768	0.0578187573	0.0191609885	-0.0025442342	0.0250119318	-0.0462924598	-0.0005619815	-0.0894356571	0.0016858557	0.0894144721	-0.0028094637	-0.1441861728057745	0.006317757890656	3.991406476494721e-05	0.0207896524283766	0.1010140154659922	-0.0323535420266551	0.0102038313205637	0.0010467516816705	-0.3027390305270288	-0.002376042942302	0.0916509206044452	5.645580063663584e-06	0.0019876387600724	-0.000302650495672	3.950707840542148e-06	9.159732253050743e-08	-0.0037652073449758	-0.0001880547421489	3.5364586044689286e-08	1.4176786350659712e-05	-0.0001942584522743	-7.03540827988e-05	3.773634628000649e-08	4.949696966460406e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.6430775190639	0.3128109760584721	0.0978507067426539	609403.6144784353	830.6831325233405	2.30503098508143	5.313167842185468	690034.4666587898	812.0853398715094	-0.8559956008422205	659482.599234225	0.7327284686612341	826.7771089860912	726.5389488860511	0.809941	13.197965	0.0840527180134203	0.0492140535837962	0.0185846095	0.0971248304	-0.0735094271	-0.0700438041	-0.0563853138	0.0138864799	-0.0486492324	-0.0815413297	-0.0296727935	0.0495871317	-0.0583018745	0.0705909196	-0.0873186235	-0.051030877	0.0228463408	0.0381462104	-0.0152122156	0.0175983069	0.0117832468	0.064010414	-0.0648151949	0.009012573	0.0299362523	-0.0208810087	0.050540826	0.0440933244	0.0521452843	-0.0067727581	-0.0150968767	0.0141242411	-0.0387937914	0.0788921415	0.0518538812	-0.0610254053	0.0265518624	0.0258268302	-0.0002731341	-0.000630168	-0.0412237413	0.0271931092	0.0169065986	0.1184466229	-0.0115165272	0.0724764662	0.0670683432	-0.0688958417	-0.0304324317	-0.0149683098	0.0269344445	-0.0369552143	0.014080954	0.0036373752	0.0034975178	-0.0415759061	0.0392020067	0.009008713	0.0304160827	0.0747096311	0.0307524723	0.0809833976	-0.0478930585	0.0351514859	-0.0837145905	0.104288406	0.0745034073	-0.051862829	0.0140722188	0.00133862	-0.0013174973	-0.0494908706	-0.0227727374	0.0181087466	0.0332489062	0.0567299846	0.1180432851	-0.0195643056	-0.061282286	0.0109646848	-0.0184101774	0.0329335226	0.0304071576	-0.0245841306	0.0153907588	-0.0633594776	-0.051856295	-0.0258470369	-0.0267493514	0.0426170738	-0.0559856152	0.0975054227	0.051605688	0.0035169106	0.0185470799	-0.0688345756	-0.0038081477	0.0513593589	0.0209227951	-0.0252249508	-0.0016858557	-0.0893791676	0.0050551714	0.0891886034	-0.0084173034	-0.1434353065243527	0.0007508662814217	5.63800172576189e-07	0.020573687157735	0.1106205504731434	0.0096065350071511	0.0122369061869812	9.228551484362142e-05	-0.3229423438789212	-0.0202033133518924	0.1042917574700113	0.0004081738703947	0.0026906951203626	0.0007030563602902	7.239840230743106e-06	4.942882457445036e-07	-0.0040937256873687	-0.0003285183423928	1.0792430128857836e-07	1.6758590003422333e-05	-0.0001559930874983	3.8265364776000015e-05	2.433384334725228e-08	1.4642381414403424e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
